stimulus_prac1,corrAns_prac1,stimulus_test1,corrAns_test1,stimulus_test2,corrAns_test2,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,image_welcome.started,resp_Welcome.started,resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.started,image_Instr_Intro.started,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.started,image_Instr_Prac1.started,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,text_trial_Prac1.started,resp_trial_Prac1.started,text_trial_Prac1.stopped,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,text_Feedback_Prac1.started,resp_trial_Prac1.stopped,text_Feedback_Prac1.stopped,resp_Instr_Test1.started,image_Instr_Test1.started,resp_Instr_Test1.keys,resp_Instr_Test1.rt,text_trial_Test1.started,resp_trial_Test1.started,text_trial_Test1.stopped,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,resp_trial_Test1.stopped,resp_Instr_Test2.started,image_Instr_Test2.started,resp_Instr_Test2.keys,resp_Instr_Test2.rt,text_trial_Test2.started,key_resp.started,text_trial_Test2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,resp_theEnd.started,image_theEnd.started,resp_theEnd.keys,resp_theEnd.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,I,space,,,,,,,,,0,16,16,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.74945987499996,165.74945987499996,166.0492534999994,space,1,0.40898112499962735,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,X,none,,,,,,,,,0,17,17,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.74963558300078,166.74963558300078,167.04939854199984,space,0,0.32434316699982446,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,Y,space,,,,,,,,,0,18,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.74934683299944,167.74934683299944,168.04965683299997,space,1,0.4726132499999949,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,W,space,,,,,,,,,0,19,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.74942604200078,168.74942604200078,169.04952500000036,space,1,0.38598224999986996,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,H,space,,,,,,,,,0,20,20,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.74994666699968,169.74994666699968,170.04930687500018,space,1,0.3701972910002951,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,A,space,,,,,,,,,0,21,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.7495490830006,170.7495490830006,171.04939479200038,space,1,0.32318245799979195,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,H,space,,,,,,,,,0,22,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.74951154200062,171.74951154200062,172.0495954580001,space,1,0.5850340420001885,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,W,space,,,,,,,,,0,23,23,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.74940533300105,172.74940533300105,173.049662292,space,1,0.6149491659980413,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,Y,space,,,,,,,,,0,24,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.74968912499935,173.74968912499935,174.04961300000105,space,1,0.41991816599875165,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,F,space,,,,,,,,,0,25,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.75030437500027,174.75030437500027,175.0494512919995,space,1,0.35837166599958437,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,N,space,,,,,,,,,0,26,26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.74945041700084,175.74945041700084,176.04963950000092,space,1,0.4313457499993092,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,Z,space,,,,,,,,,0,27,27,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.74994012500065,176.74994012500065,177.0494245000009,space,1,0.3418005830008042,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,A,space,,,,,,,,,0,28,28,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.74949899999956,177.74949899999956,178.04953987500085,None,0,,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,X,none,,,,,,,,,0,29,29,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.74990816699938,178.74990816699938,179.0495160419996,space,0,0.06577404100062267,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,V,space,,,,,,,,,0,30,30,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.74955279200003,179.74955279200003,180.04988475000027,space,1,0.4772649160004221,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,V,space,,,,,,,,,0,31,31,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.749852500001,180.749852500001,181.04973620800047,space,1,0.3674941659992328,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,K,space,,,,,,,,,0,32,32,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.7495320830003,181.7495320830003,182.05008137500045,space,1,0.40992849899885186,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,K,space,,,,,,,,,0,33,33,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.74990875000003,182.74990875000003,183.04996416699942,space,1,0.33367258299949754,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,E,space,,,,,,,,,0,34,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.74985916700098,183.74985916700098,184.04994075000104,space,1,0.3653409999988071,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,I,space,,,,,,,,,0,35,35,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.74958229200092,184.74958229200092,185.05010220800068,space,1,0.4174914159993932,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,M,space,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.75002854200102,185.75002854200102,186.04993966700022,space,1,0.4152409170001192,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,X,none,,,,,,,,,0,37,37,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.75007874999937,186.75007874999937,187.04970595800114,None,1,,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,L,space,,,,,,,,,0,38,38,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.74973695799963,187.74973695799963,188.0500558750009,space,1,0.39943666599901917,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,E,space,,,,,,,,,0,39,39,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.74981191699953,188.74981191699953,189.04996970799948,space,1,0.3585737489993335,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,N,space,,,,,,,,,0,40,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.7498384169994,189.7498384169994,190.04986358300084,space,1,0.46780541599946446,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,R,space,,,,,,,,,0,41,41,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.7498655420004,190.7498655420004,191.05006087500078,space,1,0.36315162500068254,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,K,space,,,,,,,,,0,42,42,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.74990887500098,191.74990887500098,192.05044649999945,space,1,0.7168105410000862,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,X,none,,,,,,,,,0,43,43,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.74996391700006,192.74996391700006,193.05035641699942,None,1,,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,X,none,,,,,,,,,0,44,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.7500520829999,193.7500520829999,194.05012412500037,None,1,,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,M,space,,,,,,,,,0,45,45,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.75014662499962,194.75014662499962,195.05042366700036,space,1,0.37960754099913174,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,T,space,,,,,,,,,0,46,46,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.74990216700098,195.74990216700098,196.0502607920007,space,1,0.33704066700011026,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,E,space,,,,,,,,,0,47,47,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.74990912500107,196.74990912500107,197.05015558299965,space,1,0.2956204580004851,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,X,none,,,,,,,,,0,48,48,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.7504348750008,197.7504348750008,198.05031741700077,space,0,0.34140191600090475,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,R,space,,,,,,,,,0,49,49,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.75043141700007,198.75043141700007,199.05025424999985,space,1,0.3522131250010716,,,,,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.75004804200034,200.21671312500075,space,2.3343047910002497,VianyMuñoz2,001,2022-11-03_22h38.00.906,Trial go no go,2022.2.4,59.801861482482806,
