stimulus_prac1,corrAns_prac1,stimulus_test1,corrAns_test1,stimulus_test2,corrAns_test2,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,image_welcome.started,resp_Welcome.started,resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.started,image_Instr_Intro.started,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.started,image_Instr_Prac1.started,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,text_trial_Prac1.started,resp_trial_Prac1.started,text_trial_Prac1.stopped,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,text_Feedback_Prac1.started,resp_trial_Prac1.stopped,text_Feedback_Prac1.stopped,resp_Instr_Test1.started,image_Instr_Test1.started,resp_Instr_Test1.keys,resp_Instr_Test1.rt,text_trial_Test1.started,resp_trial_Test1.started,text_trial_Test1.stopped,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,resp_trial_Test1.stopped,resp_Instr_Test2.started,image_Instr_Test2.started,resp_Instr_Test2.keys,resp_Instr_Test2.rt,text_trial_Test2.started,key_resp.started,text_trial_Test2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,resp_theEnd.started,image_theEnd.started,resp_theEnd.keys,resp_theEnd.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,X,space,,,,,,,0,22,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.99880437499814,124.99880437499814,125.29899791700154,space,1,0.26897133400052553,125.9993445,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,23,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.9993445,125.9993445,126.29891262500314,space,1,0.30900266699609347,126.99934454200411,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,24,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.99934454200411,126.99934454200411,127.29901958299888,space,1,0.34427287499420345,127.9991973330034,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,25,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.9991973330034,127.9991973330034,128.29916054200294,space,1,0.316693333996227,128.99978045800526,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,H,none,,,,,,,0,26,26,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.99978045800526,128.99978045800526,129.31560233300115,None,1,,,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,27,27,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0154448329995,130.0154448329995,130.31554633300402,space,1,0.33138208399759606,,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,28,28,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.01544345800357,131.01544345800357,131.31588229200133,space,1,0.3448859169948264,,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,29,29,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0156220420031,132.0156220420031,132.31627170800493,space,1,0.288561249995837,,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,30,30,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.99960116700095,132.99960116700095,133.29890537499887,space,1,0.2600130420032656,133.99973691700143,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,31,31,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.99973691700143,133.99973691700143,134.29909020799823,space,1,0.2951293340011034,134.99969283300015,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,32,32,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.99969283300015,134.99969283300015,135.29961179200473,space,1,0.29447258400614373,135.99933091700223,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,33,33,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.99933091700223,135.99933091700223,136.29940162500134,space,1,0.33407216699561104,136.99913787499827,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,34,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.99913787499827,136.99913787499827,137.2997891250052,space,1,0.2784210840036394,137.99898562500312,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,35,35,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.99898562500312,137.99898562500312,138.2990947080034,space,1,0.27631870900222566,138.99920925000333,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
